/Users/tigran/workspace/dwg_parser/codes/parser.py:397: SyntaxWarning: invalid escape sequence '\P'
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Abhängung layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$A_Saeule text= ins=(1031.123253166821, 469.3636522952297, 40.17493770301372) matrix=(-293.276734539505, 457.76375006831483)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Abhängung layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$A_Saeule text= ins=(1043.123253045956, 469.3636522952297, 40.17493770301372) matrix=(-281.27673466037004, 457.76375006831483)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Abhängung layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$A_Saeule text= ins=(1055.123252925091, 469.3636522952297, 40.17493770301372) matrix=(-269.27673478123506, 457.76375006831483)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Abhängung layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$A_Saeule text= ins=(1067.070292778886, 1166.163644506876, 33.37493777150357) matrix=(2391.4702804852122, 1177.7635467337907)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Abhängung layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$A_Saeule text= ins=(1079.070292658021, 1166.163644506876, 33.37493777150357) matrix=(2403.4702803643468, 1177.7635467337907)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Abhängung layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$A_Saeule text= ins=(1091.070292537156, 1166.163644506876, 33.37493777150357) matrix=(2415.470280243482, 1177.7635467337907)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Abhängung layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$A_Saeule text= ins=(1103.070292416291, 1166.163644506876, 33.37493777150357) matrix=(2427.470280122617, 1177.7635467337907)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Abhängung layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$A_Saeule text= ins=(1115.070292295427, 1166.163644506876, 33.37493777150357) matrix=(2439.470280001753, 1177.7635467337907)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Abhängung layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$A_Saeule text= ins=(1127.070292174562, 1166.163644506876, 33.37493777150357) matrix=(2451.470279880888, 1177.7635467337907)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Abhängung layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$A_Saeule text= ins=(1139.070292053697, 1166.163644506876, 33.37493777150357) matrix=(2463.470279760023, 1177.7635467337907)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Abhängung layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$A_Saeule text= ins=(1151.070291932832, 1166.163644506876, 33.37493777150357) matrix=(2475.4702796391584, 1177.7635467337907)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Abhängung layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$A_Saeule text= ins=(1163.070291811967, 1166.163644506876, 33.37493777150357) matrix=(2487.470279518293, 1177.7635467337907)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Abhängung layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$A_Saeule text= ins=(1175.070291691102, 1166.163644506876, 33.37493777150357) matrix=(2499.4702793974284, 1177.7635467337907)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Abhängung layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$A_Saeule text= ins=(1187.070291570238, 1166.163644506876, 33.37493777150357) matrix=(2511.470279276564, 1177.7635467337907)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Abhängung layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$A_Saeule text= ins=(1199.070291449373, 1166.163644506876, 33.37493777150357) matrix=(2523.4702791556992, 1177.7635467337907)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Abhängung layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$A_Saeule text= ins=(1210.270291336566, 1166.163644506876, 33.37493777150357) matrix=(2534.670279042892, 1177.7635467337907)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Abhängung layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$A_Saeule text= ins=(1223.070291207643, 1166.163644506876, 33.37493777150357) matrix=(2547.470278913969, 1177.7635467337907)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Abhängung layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$A_Saeule text= ins=(1235.070291086778, 1166.163644506876, 33.37493777150357) matrix=(2559.470278793104, 1177.7635467337907)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Abhängung layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$A_Saeule text= ins=(1247.070290965913, 1166.163644506876, 33.37493777150357) matrix=(2571.470278672239, 1177.7635467337907)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Abhängung layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$A_Saeule text= ins=(1259.070290845048, 1166.163644506876, 33.37493777150357) matrix=(2583.470278551374, 1177.7635467337907)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Abhängung layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$A_Saeule text= ins=(1056.246311507998, 1166.163644506876, 33.37493777150171) matrix=(2380.6462992143242, 1177.7635467337907)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$T-Stück_A01KSWONXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(345.8432739837087, 629.9396506846608, 0.0) matrix=(-1276.953665018012, -1402.2341647250735)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$T-Stück_A01KSWOOXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(345.8432739837087, 820.7979635379252, 0.0) matrix=(-1276.953665018012, -1402.2341647250728)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWOPXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(345.8432739837087, 634.7396506363148, 0.0) matrix=(-1276.953665018012, -1402.2341647250735)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWOQXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(345.8432739837087, 658.7396503945852, 0.0) matrix=(-1276.953665018012, -1402.2341647250732)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWORXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(345.8432739837087, 682.7396501528556, 0.0) matrix=(-1276.953665018012, -1402.2341647250732)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWOSXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(345.8432739837087, 706.739649911126, 0.0) matrix=(-1276.953665018012, -1402.2341647250737)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWOUXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(345.8432739837087, 730.7396496693959, 0.0) matrix=(-1276.953665018012, -1402.2341647250737)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWOVXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(345.8432739837087, 754.7396494276663, 0.0) matrix=(-1276.953665018012, -1402.2341647250737)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWOWXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(345.8432739837087, 778.7396491859367, 0.0) matrix=(-1276.953665018012, -1402.2341647250732)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWOXXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(345.8432739837087, 802.7396489442067, 0.0) matrix=(-1276.953665018012, -1402.2341647250737)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$T-Stück_A01KSWOYXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(345.8432739837087, 1000.793831061013, 0.0) matrix=(-1276.953665018012, -1402.2341647250723)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWOZXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(345.8432739837087, 825.6018328255595, 0.0) matrix=(-1276.953665018012, -1402.2341647250728)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWP0XE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(345.8432739837087, 849.6018325838295, 0.0) matrix=(-1276.953665018012, -1402.2341647250732)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWP1XE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(345.8432739837087, 873.6018323420999, 0.0) matrix=(-1276.953665018012, -1402.2341647250728)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWP2XE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(345.8432739837087, 897.6018321003703, 0.0) matrix=(-1276.953665018012, -1402.2341647250728)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWP4XE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(345.8432739837087, 921.6018318586403, 0.0) matrix=(-1276.953665018012, -1402.2341647250728)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWP5XE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(345.8432739837087, 945.6018316169107, 0.0) matrix=(-1276.953665018012, -1402.2341647250728)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWP6XE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(345.8432739837087, 969.6018313751811, 0.0) matrix=(-1276.953665018012, -1402.2341647250723)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWP7XE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(345.8432739837087, 993.601831133451, 0.0) matrix=(-1276.953665018012, -1402.2341647250728)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$T-Stück_A01KSWP8XE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(345.0432739917665, 1165.1319370613, 0.0) matrix=(-1276.953665018012, -1402.2341647250723)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWP9XE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(345.8432739837087, 1005.185831016776, 0.0) matrix=(-1276.953665018012, -1402.2341647250728)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWPAXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(345.8432739837087, 1029.185830775047, 0.0) matrix=(-1276.953665018012, -1402.234164725072)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWPBXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(345.8432739837087, 1053.185830533317, 0.0) matrix=(-1276.953665018012, -1402.2341647250726)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWPCXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(345.8432739837087, 1077.185830291587, 0.0) matrix=(-1276.953665018012, -1402.2341647250723)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWPEXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(345.8432739837087, 1101.185830049858, 0.0) matrix=(-1276.953665018012, -1402.2341647250719)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWPFXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(345.8432739837087, 1125.185829808127, 0.0) matrix=(-1276.953665018012, -1402.2341647250728)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWPGXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(350.6432739353629, 630.7358047899197, 0.0) matrix=(-1276.953665018012, -1402.234164725074)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWPHXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(374.6432736936331, 630.7358047899197, 0.0) matrix=(-1276.953665018012, -1402.234164725074)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWPIXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(398.6432734519033, 630.7358047899197, 0.0) matrix=(-1276.953665018012, -1402.234164725074)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWPKXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(422.6432732101737, 630.7358047899197, 0.0) matrix=(-1276.9536650180119, -1402.234164725074)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWPLXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(446.6432729684439, 630.7358047899197, 0.0) matrix=(-1276.9536650180119, -1402.234164725074)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWPMXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(470.643272726714, 630.7358047899197, 0.0) matrix=(-1276.9536650180119, -1402.234164725074)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWPNXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(494.6432724849844, 630.7358047899197, 0.0) matrix=(-1276.9536650180116, -1402.234164725074)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWPOXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(518.6432722432546, 630.7358047899197, 0.0) matrix=(-1276.9536650180116, -1402.234164725074)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWPPXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(542.643272001525, 630.7358047899197, 0.0) matrix=(-1276.9536650180114, -1402.234164725074)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWPQXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(566.6432717597952, 630.7358047899197, 0.0) matrix=(-1276.9536650180116, -1402.234164725074)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWPRXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(590.6432715180654, 630.7358047899197, 0.0) matrix=(-1276.9536650180116, -1402.234164725074)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWPSXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(614.6432712763358, 630.7358047899197, 0.0) matrix=(-1276.9536650180114, -1402.234164725074)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWPTXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(638.643271034606, 630.7358047899197, 0.0) matrix=(-1276.9536650180114, -1402.234164725074)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWPVXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(662.6432707928761, 630.7358047899197, 0.0) matrix=(-1276.9536650180114, -1402.234164725074)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWPWXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(686.6432705511465, 630.7358047899197, 0.0) matrix=(-1276.9536650180112, -1402.234164725074)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWPXXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(710.6432703094167, 630.7358047899197, 0.0) matrix=(-1276.9536650180112, -1402.234164725074)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWPYXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(734.6432700676869, 630.7358047899197, 0.0) matrix=(-1276.9536650180112, -1402.234164725074)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWPZXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(758.6432698259573, 630.7358047899197, 0.0) matrix=(-1276.953665018011, -1402.234164725074)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWQ0XE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(782.6432695842275, 630.7358047899197, 0.0) matrix=(-1276.953665018011, -1402.234164725074)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWQ1XE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(806.6432693424979, 630.7358047899197, 0.0) matrix=(-1276.953665018011, -1402.234164725074)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWQ2XE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(830.6432691007678, 630.7358047899197, 0.0) matrix=(-1276.953665018011, -1402.234164725074)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWQ3XE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(854.6432688590382, 630.7358047899197, 0.0) matrix=(-1276.953665018011, -1402.234164725074)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWQ5XE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(882.5347606432408, 630.7358047899197, 0.0) matrix=(-1276.953665018011, -1402.234164725074)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWQ7XE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(906.5347604015112, 630.7358047899197, 0.0) matrix=(-1276.953665018011, -1402.234164725074)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWQ8XE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(930.5347601597816, 630.7358047899197, 0.0) matrix=(-1276.9536650180105, -1402.234164725074)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWQZXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(350.6432739353629, 821.5979635298672, 0.0) matrix=(-1276.953665018012, -1402.2341647250732)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWR0XE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(374.6432736936331, 821.5979635298672, 0.0) matrix=(-1276.953665018012, -1402.2341647250732)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWR1XE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(398.6432734519033, 821.5979635298672, 0.0) matrix=(-1276.953665018012, -1402.2341647250732)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWR3XE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(422.6432732101737, 821.5979635298672, 0.0) matrix=(-1276.9536650180119, -1402.2341647250732)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWR4XE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(446.6432729684439, 821.5979635298672, 0.0) matrix=(-1276.9536650180119, -1402.2341647250732)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWR5XE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(470.643272726714, 821.5979635298672, 0.0) matrix=(-1276.9536650180119, -1402.2341647250732)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWR6XE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(494.6432724849844, 821.5979635298672, 0.0) matrix=(-1276.9536650180116, -1402.2341647250732)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWR7XE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(518.6432722432546, 821.5979635298672, 0.0) matrix=(-1276.9536650180116, -1402.2341647250732)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWR8XE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(542.643272001525, 821.5979635298672, 0.0) matrix=(-1276.9536650180114, -1402.2341647250732)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWR9XE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(566.6432717597952, 821.5979635298672, 0.0) matrix=(-1276.9536650180116, -1402.2341647250732)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWRBXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(590.6432715180654, 821.5979635298672, 0.0) matrix=(-1276.9536650180116, -1402.2341647250732)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWRCXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(614.6432712763358, 821.5979635298672, 0.0) matrix=(-1276.9536650180114, -1402.2341647250732)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWRDXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(638.643271034606, 821.5979635298672, 0.0) matrix=(-1276.9536650180114, -1402.2341647250732)
elem: name=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$Kabelkanal_A01KSWREXE layer=Vorplanung EG$0$XREF-01_ADE-ET-BT5-TRP-E0$0$ADE_ET_KT_Allg text= ins=(662.6432707928761, 821.5979635298672, 0.0) matrix=(-1276.9536650180114, -1402.2341647250732)
